"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Latitude_waypoint_start","Longitude_waypoint_start","Latitude_waypoint_end","Longitude_waypoint_end","Elevation","Time","Latitude","Longitude","extensions","Segment ID","distance_start","distance_end"
"SPY214165","no","SPY214151/SPY214165",2025-07-25,"France","Corse","bonifacio",NA,NA,"harbour","rocks",NA,NA,NA,41.388686,9.162605,41.389179,9.16258,"11",1,"surface_transect","8:12","30",0.2,30,NA,"Biodivmed_Corse",0,0,1,1,0,0,0,0,0,"",41.388686,9.162605,41.389179,9.16258,-119.33,2025-07-25 06:48:33,41.3891821448,9.1625913698,NA,1,10.8047703450126,1.01306228633244
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-165.75,2025-07-16 09:00:34,43.54542749,3.9893539064,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.02,2025-07-16 09:00:13,43.5454605147,3.9891270921,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.02,2025-07-16 08:59:56,43.5454040207,3.9889415167,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.03,2025-07-16 08:59:42,43.5453959741,3.9886568673,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-165.64,2025-07-16 08:59:31,43.5455297492,3.9885044005,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-165.55,2025-07-16 08:59:26,43.5454946291,3.9884367585,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-165.89,2025-07-16 08:59:08,43.5454136599,3.9881267957,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.1,2025-07-16 08:58:47,43.5452119075,3.9878803678,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.24,2025-07-16 08:58:24,43.5450698342,3.9875174314,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.72,2025-07-16 08:57:55,43.5449917149,3.9871410839,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.47,2025-07-16 08:57:30,43.5449039564,3.986836737,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.58,2025-07-16 08:57:06,43.5448078159,3.9865483157,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-166.3,2025-07-16 08:56:46,43.544748975,3.9863020554,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.22,2025-07-16 08:56:29,43.5446507391,3.9861791767,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.42,2025-07-16 08:56:22,43.5445867851,3.9861749858,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.78,2025-07-16 08:56:01,43.5444314685,3.9860012289,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.98,2025-07-16 08:55:44,43.5443768185,3.9857917652,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.56,2025-07-16 08:55:23,43.544376567,3.9855124801,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.57,2025-07-16 08:55:13,43.5443744715,3.9853813034,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.41,2025-07-16 08:54:54,43.5442984477,3.9850621205,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.58,2025-07-16 08:54:35,43.5441472381,3.9847369026,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.22,2025-07-16 08:54:14,43.5439303145,3.9843547717,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.23,2025-07-16 08:53:52,43.543755468,3.9839302283,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.2,2025-07-16 08:53:33,43.5436422285,3.9835782722,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.57,2025-07-16 08:53:15,43.5435383767,3.9832396433,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.67,2025-07-16 08:52:57,43.5434160009,3.9829517249,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.84,2025-07-16 08:52:54,43.5433996562,3.9829165209,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.9,2025-07-16 08:52:53,43.5433935374,3.9829068817,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.43,2025-07-16 08:52:36,43.5432647076,3.98272424,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.1,2025-07-16 08:52:15,43.5432212055,3.9823919814,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.5,2025-07-16 08:51:55,43.5431710817,3.982081851,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.94,2025-07-16 08:51:30,43.543054238,3.9817132149,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-171.25,2025-07-16 08:51:07,43.5429540742,3.9813643601,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-171.7,2025-07-16 08:50:45,43.5428295191,3.9810553193,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-171.6,2025-07-16 08:50:27,43.5427696723,3.9807791356,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-171.09,2025-07-16 08:50:03,43.542763805,3.9803928975,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-171.12,2025-07-16 08:49:42,43.5427579377,3.9800646622,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.36,2025-07-16 08:49:16,43.5427431855,3.9796717186,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.88,2025-07-16 08:48:52,43.5427189618,3.9793147333,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.76,2025-07-16 08:48:29,43.5426089913,3.9790154155,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.76,2025-07-16 08:48:27,43.5426021181,3.9789907727,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.28,2025-07-16 08:48:08,43.5424568597,3.9788943809,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.32,2025-07-16 08:48:04,43.542421991,3.9788839873,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.39,2025-07-16 08:47:37,43.5421868786,3.9787353761,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-170.22,2025-07-16 08:47:12,43.5419696197,3.9785818197,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.79,2025-07-16 08:46:47,43.5417801049,3.9783768822,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.47,2025-07-16 08:46:20,43.5416316614,3.9780711103,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-169.26,2025-07-16 08:45:59,43.5414693877,3.9779146202,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.85,2025-07-16 08:45:31,43.5412355326,3.9777349122,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.47,2025-07-16 08:45:15,43.5411101393,3.9776210021,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.02,2025-07-16 08:44:46,43.5408446845,3.9775268734,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.6,2025-07-16 08:44:23,43.5407248233,3.9776845369,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.64,2025-07-16 08:44:00,43.5406005196,3.9778799191,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.85,2025-07-16 08:43:42,43.5405083187,3.9779603016,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.1,2025-07-16 08:43:18,43.5404288583,3.9780063182,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.46,2025-07-16 08:42:56,43.5403549299,3.9780647401,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.87,2025-07-16 08:42:19,43.5404348932,3.9779423643,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-167.91,2025-07-16 08:41:45,43.5404447839,3.9779089205,NA,1,69083.1443236716,0.257691285569191
"SPY2405025","no","SPY2405025/SPY2502423",2025-07-16,"France","Occitanie","carnon",NA,NA,"harbour",NA,NA,NA,NA,43.379817,4.812176,43.544004,3.97064,NA,NA,"surface_transect","9:45","30",0.2,30,32.79,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"ctenophore",43.379817,4.812176,43.544004,3.97064,-168.4,2025-07-16 08:41:26,43.5403975938,3.9779954217,NA,1,69083.1443236716,0.257691285569191
